id;tweets;date;user_location;img_url;media_type;likes;retweets;texto_limpio;links;hashtags;mentions;emojis;hora;pp;cluster;sentiment
1400189716599914497;@Yulietttorres11 pasen el dato, los que lo contraten para ver si vale la pena, luego no me pase como el de yanet garcia y bien fresa el contenido. avisan si no para continuar con el de lana rhoades;2021-06-02 20:36:57;;;;2;0; pasen el dato, los que lo contraten para ver si vale la pena, luego no me pase como el de yanet garcia y bien fresa el contenido. avisan si no para continuar con el de lana rhoades;[];[];['@Yulietttorres11'];[];2021-06-02 20:00:00;pasen dato contraten ver si vale pena luego pase yanet garcia bien fresa contenido avisan si continuar;1;0,0
1400188392944582663;El hijo de Lana Rhoades cuando busque el nombre de su madre en internet https://t.co/fFPLzOD9QP;2021-06-02 20:31:41;;http://pbs.twimg.com/ext_tw_video_thumb/1400188327287037963/pu/img/4j9a5p9dMuWPh_l1.jpg;photo;4;0;El hijo de Lana Rhoades cuando busque el nombre de su madre en internet ;['https://t.co/fFPLzOD9QP'];[];[];[];2021-06-02 20:00:00;hijo busque nombre madre internet;2;0,004
1400187991423959046;"Los memes de Lana Rhoades. 
Santo cristo…
Jajajajajajajajajajajajajajaja";2021-06-02 20:30:06;@ivonne6800 fue suspendida;;;3;0;"Los memes de Lana Rhoades. 
Santo cristo…
Jajajajajajajajajajajajajajaja";[];[];[];[];2021-06-02 20:00:00;memes santo cristo jajajajajajajajajajajajajajaja;1;0,345
1400187980678156300;Actriz de cine para adultos, Lana Rhoades, decepciona a fans con #embarazo https://t.co/BGnanf41Di https://t.co/WKd7jwNogc;2021-06-02 20:30:03;Durango, México;http://pbs.twimg.com/media/E253i-PXMAc2A-s.jpg;photo;0;0;Actriz de cine para adultos, Lana Rhoades, decepciona a fans con   ;['https://t.co/BGnanf41Di', 'https://t.co/WKd7jwNogc'];['#embarazo'];[];[];2021-06-02 20:00:00;actriz cine adultos decepciona fans;1;0,026
1400187927603429376;q verga les importa si lana rhoades está embarazada;2021-06-02 20:29:50;;;;1;0;q verga les importa si lana rhoades está embarazada;[];[];[];[];2021-06-02 20:00:00;q verga importa si embarazada;1;0,038
1400187652217974795;@SantanaGini Primero lana rhoades y ahora tu jajaja, todas estan quedando embarazadas jaja;2021-06-02 20:28:45;Bogotá, D.C., Colombia;;;0;0; Primero lana rhoades y ahora tu jajaja, todas estan quedando embarazadas jaja;[];[];['@SantanaGini'];[];2021-06-02 20:00:00;primero ahora jajaja todas estan quedando embarazadas jaja;1;0,012
1400187618076282882;Me acabo de enterar que Lana Rhoades va a tener un hijo. https://t.co/6Mk9TsB2xY;2021-06-02 20:28:37;Loading......;http://pbs.twimg.com/tweet_video_thumb/E253NudXoAYDZzM.jpg;photo;0;0;Me acabo de enterar que Lana Rhoades va a tener un hijo. ;['https://t.co/6Mk9TsB2xY'];[];[];[];2021-06-02 20:00:00;acabo enterar va tener hijo;2;0,023
1400187039547539464;Estoy escuchándolo y: en fin. Lana Rhoades en un punto casi llora en medio del audio.;2021-06-02 20:26:19;NYC. (𝐍𝐨 𝐬𝐞𝐱𝐫𝐨𝐥);;;0;0;Estoy escuchándolo y: en fin. Lana Rhoades en un punto casi llora en medio del audio.;[];[];[];[];2021-06-02 20:00:00;escuchándolo fin punto casi llora medio audio;1;0,016
1400186587078660102;y quien es Lana Rhoades pues;2021-06-02 20:24:31;;;;0;0;y quien es Lana Rhoades pues;[];[];[];[];2021-06-02 20:00:00;pues;1;0,1
1400186103903277056;Ya Cabrean con los memes del hijo de Lana Rhoades 😐🤡;2021-06-02 20:22:36;Panamá;;;1;0;Ya Cabrean con los memes del hijo de Lana Rhoades 😐🤡;[];[];[];['😐', '🤡'];2021-06-02 20:00:00;cabrean memes hijo;2;0,086
1400185715598794753;Quien más dijo que era el papá del baby de Lana Rhoades? Para que seamos compadres;2021-06-02 20:21:03;São Paulo, BR - Ayolas, PY;;;0;0;Quien más dijo que era el papá del baby de Lana Rhoades? Para que seamos compadres;[];[];[];[];2021-06-02 20:00:00;dijo papá baby compadres;1;0,0
1400184021548687361;qn es lana rhoades y xq los onvres están enojados;2021-06-02 20:14:19;she/her;;;2;0;qn es lana rhoades y xq los onvres están enojados;[];[];[];[];2021-06-02 20:00:00;qn xq onvres enojados;1;0,427
1400183053155246084;Lana Rhoades buscando al padre de su hijo. https://t.co/VNj4wwPkUX;2021-06-02 20:10:28;Santander, 🇪🇦.;http://pbs.twimg.com/ext_tw_video_thumb/1400182919587639306/pu/img/S0M1JsQme0mNRIM8.jpg;photo;24;3;Lana Rhoades buscando al padre de su hijo. ;['https://t.co/VNj4wwPkUX'];[];[];[];2021-06-02 20:00:00;buscando padre hijo;2;0,074
1400181366386536453;"Me entero q ""Lana Rhoades"" está embaraza......🍆

Automáticamente Yo: El momento de mi Debut ha llegado Perrosssss!!!!!!!!!

#TiemblaBrazzers 😏🤣 https://t.co/l3mDnSsiG8";2021-06-02 20:03:46;;http://pbs.twimg.com/media/E25xhc_WEAQNq5F.jpg;photo;15;2;"Me entero q ""Lana Rhoades"" está embaraza......🍆

Automáticamente Yo: El momento de mi Debut ha llegado Perrosssss!!!!!!!!!

 😏🤣 ";['https://t.co/l3mDnSsiG8'];['#TiemblaBrazzers'];[];['🍆', '😏', '🤣'];2021-06-02 20:00:00;entero q embaraza automáticamente momento debut llegado perrosssss;1;0,008
1400180876412129292;"Hasta hoy no sabía de la existencia de Lana Rhoades y la verdad que me da mucha pena ver q los comentarios son todo tíos ""lamentándose"" y haciendo memes sobre el/la hijx. A ver si avanzamos y dejamos el mundo ese de lado q lo único que hace es sexualizarnosy promover algo irreal";2021-06-02 20:01:49;Las Palmas de Gran Canaria, Es;;;0;0;"Hasta hoy no sabía de la existencia de Lana Rhoades y la verdad que me da mucha pena ver q los comentarios son todo tíos ""lamentándose"" y haciendo memes sobre el/la hijx. A ver si avanzamos y dejamos el mundo ese de lado q lo único que hace es sexualizarnosy promover algo irreal";[];[];[];[];2021-06-02 20:00:00;hoy sabía existencia verdad da mucha pena ver q comentarios tíos lamentándose haciendo memes hijx ver si avanzamos dejamos mundo lado q único hace sexualizarnosy promover irreal;1;0,0
1400180652247552005;Twitter reacciona a Lana Rhoades embarazada https://t.co/uBaU1uqCVW;2021-06-02 20:00:56;Madrid;;;8;1;Twitter reacciona a Lana Rhoades embarazada ;['https://t.co/uBaU1uqCVW'];[];[];[];2021-06-02 20:00:00;twitter reacciona embarazada;1;0,498
1400179890545172484;"Nadie:

El hijo de Lana Rhoades naciendo: 
 https://t.co/OJ6EJ7yo3Y";2021-06-02 19:57:54;;http://pbs.twimg.com/ext_tw_video_thumb/1400162761695502339/pu/img/eN36Lz3uqH-PEo7j.jpg;photo;35;4;"Nadie:

El hijo de Lana Rhoades naciendo: 
 ";['https://t.co/OJ6EJ7yo3Y'];[];[];[];2021-06-02 19:00:00;nadie hijo naciendo;2;0,025
1400179844978200578;Qpdo con los mongolitos que andan publicando que el hijo de Lana Rhoades es suyo?;2021-06-02 19:57:43;México, Tuxtla Gutiérrez;;;1;0;Qpdo con los mongolitos que andan publicando que el hijo de Lana Rhoades es suyo?;[];[];[];[];2021-06-02 19:00:00;qpdo mongolitos andan publicando hijo;1;0,013
1400179487569022979;Como que Lana Rhoades está embarazada :/ https://t.co/yiVifQY1K0;2021-06-02 19:56:18;Santa Cruz;;;0;0;Como que Lana Rhoades está embarazada :/ ;['https://t.co/yiVifQY1K0'];[];[];[];2021-06-02 19:00:00;embarazada;0;0,343
1400179296514318336;@IDaryl_ Gracias a esos pajeros es que Lana Rhoades come. Así que más respetos para sus clientes.;2021-06-02 19:55:33;Venezuela;;;2;0; Gracias a esos pajeros es que Lana Rhoades come. Así que más respetos para sus clientes.;[];[];['@IDaryl_'];[];2021-06-02 19:00:00;gracias pajeros come así respetos clientes;1;0,001
1400179199000862729;El hijo de Lana Rhoades cuando busque el nombre de sus mamá en internet: https://t.co/ir38g1Gvck;2021-06-02 19:55:09;hola linda;http://pbs.twimg.com/media/E25vjYaWYAchp87.jpg;photo;5;0;El hijo de Lana Rhoades cuando busque el nombre de sus mamá en internet: ;['https://t.co/ir38g1Gvck'];[];[];[];2021-06-02 19:00:00;hijo busque nombre mamá internet;2;0,013
1400178393010872320;"Están sufriendo por que Lana Rhoades esta embarazada? 
Nooo marica, maduren 🤣
Mk, a mi me parece muy chimba, muchas de mis actrices favoritas ya son mamás y se ven muy tiernas.
Me alegro por ella ❤";2021-06-02 19:51:57;Villa Pingüino (Bogotá, D.C.) ;;;2;0;"Están sufriendo por que Lana Rhoades esta embarazada? 
Nooo marica, maduren 🤣
Mk, a mi me parece muy chimba, muchas de mis actrices favoritas ya son mamás y se ven muy tiernas.
Me alegro por ella ❤";[];[];[];['🤣', '❤'];2021-06-02 19:00:00;sufriendo embarazada nooo marica maduren mk parece chimba muchas actrices favoritas mamás ven tiernas alegro;1;0,0
1400178365676535812;Esta mal visto si me hago la paja con un video de Lana Rhoades pq esta preñadita?;2021-06-02 19:51:51;Valencia, Venezuela ;;;0;0;Esta mal visto si me hago la paja con un video de Lana Rhoades pq esta preñadita?;[];[];[];[];2021-06-02 19:00:00;mal visto si hago paja video pq preñadita;1;0,001
1400176688307318784;"Lana Rhoades está embarazada 

Las mentalidades de tiburón: https://t.co/JaboixiuMG";2021-06-02 19:45:11;tu casa;http://pbs.twimg.com/media/E25tRzOX0AYDdfH.jpg;photo;0;0;"Lana Rhoades está embarazada 

Las mentalidades de tiburón: ";['https://t.co/JaboixiuMG'];[];[];[];2021-06-02 19:00:00;embarazada mentalidades tiburón;1;0,606
1400176468974571522;son grandes virgenes y andan diciendo que el hijo de lana rhoades es de ellos 🏃🏽‍♀️🏃🏽‍♀️🏃🏽‍♀️;2021-06-02 19:44:18;;;;105;10;son grandes virgenes y andan diciendo que el hijo de lana rhoades es de ellos 🏃🏽‍♀️🏃🏽‍♀️🏃🏽‍♀️;[];[];[];['🏃🏽\u200d♀️', '🏃🏽\u200d♀️', '🏃🏽\u200d♀️'];2021-06-02 19:00:00;grandes virgenes andan diciendo hijo;1;0,001
1400175871646912514;Vale, ahora imaginaros a la hije de Lana Rhoades buscando el nombre de su madre.;2021-06-02 19:41:56;➕✖️;;;0;0;Vale, ahora imaginaros a la hije de Lana Rhoades buscando el nombre de su madre.;[];[];[];[];2021-06-02 19:00:00;vale ahora imaginaros hije buscando nombre madre;1;0,003
1400175871235919874;Nastya Nass y Lana Rhoades preñadas. https://t.co/17mPGNq7iw;2021-06-02 19:41:56;;http://pbs.twimg.com/media/E25siLuWEAQCxzm.jpg;photo;0;0;Nastya Nass y Lana Rhoades preñadas. ;['https://t.co/17mPGNq7iw'];[];[];[];2021-06-02 19:00:00;nastya nass preñadas;1;0,498
1400175613286174724;"@Equissoypao_ Ajjaajajajajajajaa y después preguntan el por qué os llaman generación de cristal

Y siento decirte pero hasta hay mujeres que les hacen gracia los comentarios del hijo de lana rhoades 😉😉 pero prefieres meterte con los ""onvres""";2021-06-02 19:40:54;Muro María/Shiganshina;;;2;0;" Ajjaajajajajajajaa y después preguntan el por qué os llaman generación de cristal

Y siento decirte pero hasta hay mujeres que les hacen gracia los comentarios del hijo de lana rhoades 😉😉 pero prefieres meterte con los ""onvres""";[];[];['@Equissoypao_'];['😉', '😉'];2021-06-02 19:00:00;ajjaajajajajajajaa después preguntan llaman generación cristal siento decirte mujeres hacen gracia comentarios hijo prefieres meterte onvres;1;0,0
1400175272243179531;Me da curiosidad saber si el embarazo de Lana Rhoades fue un accidente laboral 😅;2021-06-02 19:39:33;;;;2;0;Me da curiosidad saber si el embarazo de Lana Rhoades fue un accidente laboral 😅;[];[];[];['😅'];2021-06-02 19:00:00;da curiosidad saber si embarazo accidente laboral;1;0,008
1400174270949609486;que onda con la banda que se pone triste pq lana Rhoades esta embarazada, wey estando embarazada o no nunca te las vas a coger pendejo;2021-06-02 19:35:34;;;;0;0;que onda con la banda que se pone triste pq lana Rhoades esta embarazada, wey estando embarazada o no nunca te las vas a coger pendejo;[];[];[];[];2021-06-02 19:00:00;onda banda pone triste pq embarazada wey embarazada nunca vas coger pendejo;1;0,0
1400173462568701966;Por que hay una cuenta de lana rhoades que tuitea como puberta 🤣🤣😭😭;2021-06-02 19:32:22;Hermosillo, Sonora;;;0;0;Por que hay una cuenta de lana rhoades que tuitea como puberta 🤣🤣😭😭;[];[];[];['🤣', '🤣', '😭', '😭'];2021-06-02 19:00:00;cuenta tuitea puberta;1;0,001
1400173268473110529;no puede ser que haya gente que en serio se puso triste por lo de lana rhoades, que asco;2021-06-02 19:31:35;♡-alondra;;;6;1;no puede ser que haya gente que en serio se puso triste por lo de lana rhoades, que asco;[];[];[];[];2021-06-02 19:00:00;puede ser gente serio puso triste asco;1;0,0
1400172988478201856;"Lana Rhoades está embarazada.

Maldito Álvaro Arzú.";2021-06-02 19:30:29;Guatemala;;;0;0;"Lana Rhoades está embarazada.

Maldito Álvaro Arzú.";[];[];[];[];2021-06-02 19:00:00;embarazada maldito álvaro arzú;1;0,662
1400172961605341190;#Espectáculos | La exactriz del cine para adultos Lana Rhoades está embarazada https://t.co/b8ulAHbsJj https://t.co/PQwAo7g8fp;2021-06-02 19:30:22;Venezuela;http://pbs.twimg.com/media/E25p44PXoAUIAGI.jpg;photo;6;1; | La exactriz del cine para adultos Lana Rhoades está embarazada  ;['https://t.co/b8ulAHbsJj', 'https://t.co/PQwAo7g8fp'];['#Espectáculos'];[];[];2021-06-02 19:00:00;exactriz cine adultos embarazada;1;0,069
1400172441259892741;Lana rhoades va a ser mamá 🙌;2021-06-02 19:28:18;Palma, España;;;0;0;Lana rhoades va a ser mamá 🙌;[];[];[];['🙌'];2021-06-02 19:00:00;va ser mamá;1;0,144
1400171933174583296;¿Quién es Lana Rhoades? Acabo de ver que es tendencia y no la conozco, ¿es escritora o algo?;2021-06-02 19:26:17;INFJ   𖨆🤍𖨆;;;2;0;¿Quién es Lana Rhoades? Acabo de ver que es tendencia y no la conozco, ¿es escritora o algo?;[];[];[];[];2021-06-02 19:00:00;quién acabo ver tendencia conozco escritora;1;0,003
1400171911498321925;@RamonJMiquilena ¿Y con los vídeos de Lana Rhoades?;2021-06-02 19:26:12;Caracas, Venezuela;;;0;0; ¿Y con los vídeos de Lana Rhoades?;[];[];['@RamonJMiquilena'];[];2021-06-02 19:00:00;vídeos;1;0,191
1400171671064023044;¿Quién es Lana Rhoades? Acabo de ver que es tendencia y no la conozco, ¿es escritora o algo?;2021-06-02 19:25:14;;;;0;0;¿Quién es Lana Rhoades? Acabo de ver que es tendencia y no la conozco, ¿es escritora o algo?;[];[];[];[];2021-06-02 19:00:00;quién acabo ver tendencia conozco escritora;1;0,003
1400171277512581126;puro pajero llorando por Lana Rhoades ay no q pena y asquito me dan jajaja;2021-06-02 19:23:41;Ecuador;;;43;12;puro pajero llorando por Lana Rhoades ay no q pena y asquito me dan jajaja;[];[];[];[];2021-06-02 19:00:00;puro pajero llorando ay q pena asquito dan jajaja;1;0,026
1400170759016751105;Me entero ya tarde de q Lana Rhoades está Embarazada pero lo único q se q el apodo de su hijo será Mole porque está hecho de varios chiles;2021-06-02 19:21:37;México🇲🇽;;;2;0;Me entero ya tarde de q Lana Rhoades está Embarazada pero lo único q se q el apodo de su hijo será Mole porque está hecho de varios chiles;[];[];[];[];2021-06-02 19:00:00;entero tarde q embarazada único q q apodo hijo mole hecho varios chiles;1;0,0
1400170544071389187;"lana rhoades: *anuncia que está embarazada*

el chaval con falta de atención en casa: https://t.co/fP4N4GFL9J";2021-06-02 19:20:46;Océano Agresivo;http://pbs.twimg.com/media/E25nsGYX0AEvf4Q.jpg;photo;169;20;"lana rhoades: *anuncia que está embarazada*

el chaval con falta de atención en casa: ";['https://t.co/fP4N4GFL9J'];[];[];[];2021-06-02 19:00:00;anuncia embarazada chaval falta atención casa;1;0,19
1400170223689519104;"@shadow31162303 @leonel202021 @mertenismo10 @ViejasLocas11 Mi liga se llama
yo hice el hijo de lana rhoades";2021-06-02 19:19:29;con lena paul 😈😏🔥;;;0;0;"    Mi liga se llama
yo hice el hijo de lana rhoades";[];[];['@shadow31162303', '@leonel202021', '@mertenismo10', '@ViejasLocas11'];[];2021-06-02 19:00:00;liga llama hice hijo;1;0,028
1400170037391073289;Extraño el porno de Lana Rhoades :(;2021-06-02 19:18:45;Colombia;;;0;0;Extraño el porno de Lana Rhoades :(;[];[];[];[];2021-06-02 19:00:00;extraño porno;1;0,251
1400169689217744900;Cuando el hijo/a de lana rhoades se entere de cuántas personas puedan ser su padre 😩😩;2021-06-02 19:17:22;;;;1;0;Cuando el hijo/a de lana rhoades se entere de cuántas personas puedan ser su padre 😩😩;[];[];[];['😩', '😩'];2021-06-02 19:00:00;hijo entere cuántas personas puedan ser padre;1;0,002
1400168723521155076;@DanielaKrger5 tuve que googlear Lana Rhoades. me hago viejo.;2021-06-02 19:13:32;;;;1;0; tuve que googlear Lana Rhoades. me hago viejo.;[];[];['@DanielaKrger5'];[];2021-06-02 19:00:00;googlear hago viejo;1;0,003
1400167686164815872;"Lana Rhoades, actriz de cine para adultos, reveló que está embarazada.

 https://t.co/15QknYGg8Q a través de @elimparcialcom";2021-06-02 19:09:24;Hermosillo, Sonora;;;0;0;"Lana Rhoades, actriz de cine para adultos, reveló que está embarazada.

  a través de ";['https://t.co/15QknYGg8Q'];[];['@elimparcialcom'];[];2021-06-02 19:00:00;actriz cine adultos reveló embarazada través;1;0,006
1400167201412419594;Aqui buscando al padre del hijo de Lana Rhoades https://t.co/8coQYyEoTi;2021-06-02 19:07:29;Sevilla, España;http://pbs.twimg.com/media/E25kjT6XEAkRVDr.png;photo;0;0;Aqui buscando al padre del hijo de Lana Rhoades ;['https://t.co/8coQYyEoTi'];[];[];[];2021-06-02 19:00:00;aqui buscando padre hijo;2;0,247
1400166497973067780;Lana Rhoades está embarazada;2021-06-02 19:04:41;National District, Dominican R;;;0;0;Lana Rhoades está embarazada;[];[];[];[];2021-06-02 19:00:00;embarazada;0;0,662
1400166250102337538;@SoyFan10 Si aca en internet los memes que estan haciendo sobre lana rhoades imaginense el hijo en la escuela;2021-06-02 19:03:42;peruano :o;;;0;0; Si aca en internet los memes que estan haciendo sobre lana rhoades imaginense el hijo en la escuela;[];[];['@SoyFan10'];[];2021-06-02 19:00:00;si aca internet memes estan haciendo imaginense hijo escuela;1;0,012
1400165580087468034;si ya entendimos que lana rhoades está embarazada ya callense;2021-06-02 19:01:02;;;;5;2;si ya entendimos que lana rhoades está embarazada ya callense;[];[];[];[];2021-06-02 19:00:00;si entendimos embarazada callense;1;0,087
1400165342370885636;Actriz de cine para adultos, Lana Rhoades, decepciona a fans con embarazo https://t.co/yay4wn5rzJ;2021-06-02 19:00:06;;;;0;0;Actriz de cine para adultos, Lana Rhoades, decepciona a fans con embarazo ;['https://t.co/yay4wn5rzJ'];[];[];[];2021-06-02 19:00:00;actriz cine adultos decepciona fans embarazo;1;0,026
1400165218794315780;Asi que el sacrificio por el campeonato del Azul fue el embarazo de Lana Rhoades. Sin duda el señor actua de maneras misteriosas.;2021-06-02 18:59:36;;;;7;0;Asi que el sacrificio por el campeonato del Azul fue el embarazo de Lana Rhoades. Sin duda el señor actua de maneras misteriosas.;[];[];[];[];2021-06-02 18:00:00;asi sacrificio campeonato azul embarazo duda señor actua maneras misteriosas;1;0,06
1400165090662420494;Chachi se va a reencarnar en el hijo o hija de Lana Rhoades;2021-06-02 18:59:06;;;;1;0;Chachi se va a reencarnar en el hijo o hija de Lana Rhoades;[];[];[];[];2021-06-02 18:00:00;chachi va reencarnar hijo hija;1;0,071
